date,time,예측된발전량(kW)
2023-10-22,15,0.0
2023-10-22,16,0.0
2023-10-22,17,0.0
2023-10-22,18,0.0
2023-10-22,19,0.0
2023-10-22,20,0.0
2023-10-22,21,0.0
2023-10-22,22,0.0
2023-10-22,23,0.0
2023-10-23,0,0.0
2023-10-23,1,0.0
2023-10-23,2,0.0
2023-10-23,3,0.0
2023-10-23,4,0.0
2023-10-23,5,0.0
2023-10-23,6,0.0
2023-10-23,7,378259.38
2023-10-23,8,270129.84
2023-10-23,9,281521.66
2023-10-23,10,72694.58
2023-10-23,11,0.0
2023-10-23,12,0.0
2023-10-23,13,0.0
2023-10-23,14,0.0
2023-10-23,15,0.0
2023-10-23,16,98426.21
2023-10-23,17,226612.19
2023-10-23,18,388707.1
2023-10-23,19,0.0
2023-10-23,20,0.0
2023-10-23,21,0.0
2023-10-23,22,0.0
2023-10-23,23,0.0
2023-10-24,0,0.0
2023-10-24,1,0.0
2023-10-24,2,0.0
2023-10-24,3,0.0
2023-10-24,4,0.0
2023-10-24,5,0.0
2023-10-24,6,0.0
2023-10-24,7,0.0
2023-10-24,8,439790.72
2023-10-24,9,221233.1
2023-10-24,10,0.0
2023-10-24,11,0.0
2023-10-24,12,0.0
2023-10-24,13,0.0
2023-10-24,14,0.0
2023-10-24,15,143.36998
2023-10-24,16,99034.59
2023-10-24,17,234268.77
2023-10-24,18,304962.75
2023-10-24,19,0.0
2023-10-24,20,0.0
2023-10-24,21,0.0
2023-10-24,22,0.0
2023-10-24,23,0.0
2023-10-25,0,0.0
2023-10-25,1,0.0
2023-10-25,2,0.0
2023-10-25,3,0.0
2023-10-25,4,0.0
2023-10-25,5,0.0
2023-10-25,6,0.0
2023-10-25,7,208566.55
2023-10-25,8,277756.78
2023-10-25,9,359362.2
2023-10-25,10,0.0
2023-10-25,11,359414.1
2023-10-25,12,399596.47
2023-10-25,13,404853.56
2023-10-25,14,306190.25
2023-10-25,15,261239.2
2023-10-25,16,195704.47
2023-10-25,17,81257.72
2023-10-25,18,81927.45
2023-10-25,19,0.0
2023-10-25,20,0.0
2023-10-25,21,0.0
2023-10-25,22,0.0
2023-10-25,23,0.0
2023-10-26,0,0.0
2023-10-26,1,0.0
2023-10-26,2,0.0
2023-10-26,3,0.0
2023-10-26,4,0.0
2023-10-26,5,0.0
2023-10-26,6,0.0
2023-10-26,7,387401.53
2023-10-26,8,225113.66
2023-10-26,9,158938.34
2023-10-26,10,393883.3
2023-10-26,11,502350.88
2023-10-26,12,496733.97
2023-10-26,13,432346.2
2023-10-26,14,470581.38
2023-10-26,15,482455.5
2023-10-26,16,496132.7
2023-10-26,17,552668.8
2023-10-26,18,504188.56
2023-10-26,19,0.0
2023-10-26,20,0.0
2023-10-26,21,0.0
2023-10-26,22,0.0
2023-10-26,23,0.0
2023-10-27,0,0.0
2023-10-27,1,0.0
2023-10-27,2,0.0
2023-10-27,3,0.0
2023-10-27,4,0.0
2023-10-27,5,0.0
2023-10-27,6,0.0
2023-10-27,7,0.0
2023-10-27,8,0.0
2023-10-27,9,193719.8
2023-10-27,10,368778.66
2023-10-27,11,503891.72
2023-10-27,12,559408.7
2023-10-27,13,573686.94
2023-10-27,14,568586.06
2023-10-27,15,551062.56
2023-10-27,16,540104.5
2023-10-27,17,568952.5
2023-10-27,18,486134.62
2023-10-27,19,0.0
2023-10-27,20,0.0
2023-10-27,21,0.0
2023-10-27,22,0.0
2023-10-27,23,0.0
2023-10-28,0,0.0
2023-10-28,1,0.0
2023-10-28,2,0.0
2023-10-28,3,0.0
2023-10-28,4,0.0
2023-10-28,5,0.0
2023-10-28,6,0.0
2023-10-28,7,311948.66
2023-10-28,8,42113.844
2023-10-28,9,261792.19
2023-10-28,10,336258.6
2023-10-28,11,284200.7
2023-10-28,12,252832.72
2023-10-28,13,251100.16
2023-10-28,14,188668.31
2023-10-28,15,162735.36
2023-10-28,16,244519.48
2023-10-28,17,313139.44
2023-10-28,18,286683.03
2023-10-28,19,0.0
2023-10-28,20,0.0
2023-10-28,21,0.0
2023-10-28,22,0.0
2023-10-28,23,0.0
2023-10-29,0,0.0
2023-10-29,1,0.0
2023-10-29,2,0.0
2023-10-29,3,0.0
2023-10-29,4,0.0
2023-10-29,5,0.0
2023-10-29,6,0.0
2023-10-29,7,188926.44
2023-10-29,8,0.0
2023-10-29,9,0.0
2023-10-29,10,0.0
2023-10-29,11,0.0
2023-10-29,12,37800.95
2023-10-29,13,140433.11
2023-10-29,14,143509.06
2023-10-29,15,121807.234
2023-10-29,16,173021.23
2023-10-29,17,172076.7
2023-10-29,18,151475.08
2023-10-29,19,0.0
2023-10-29,20,0.0
2023-10-29,21,0.0
2023-10-29,22,0.0
2023-10-29,23,0.0
2023-10-30,0,0.0
2023-10-30,1,0.0
2023-10-30,2,0.0
2023-10-30,3,0.0
2023-10-30,4,0.0
2023-10-30,5,0.0
2023-10-30,6,0.0
2023-10-30,7,338550.1
2023-10-30,8,211141.23
2023-10-30,9,422166.38
2023-10-30,10,263682.3
2023-10-30,11,174927.44
2023-10-30,12,151800.4
2023-10-30,13,253754.55
2023-10-30,14,437103.12
2023-10-30,15,454993.47
2023-10-30,16,400816.16
2023-10-30,17,379903.16
2023-10-30,18,460037.66
2023-10-30,19,0.0
2023-10-30,20,0.0
2023-10-30,21,0.0
2023-10-30,22,0.0
2023-10-30,23,0.0
2023-10-31,0,0.0
2023-10-31,1,0.0
2023-10-31,2,0.0
2023-10-31,3,0.0
2023-10-31,4,0.0
2023-10-31,5,0.0
2023-10-31,6,0.0
2023-10-31,7,0.0
2023-10-31,8,377689.3
2023-10-31,9,172182.94
2023-10-31,10,38784.637
2023-10-31,11,0.0
2023-10-31,12,43999.074
2023-10-31,13,160632.23
2023-10-31,14,217155.11
2023-10-31,15,248096.88
2023-10-31,16,256335.3
2023-10-31,17,230456.11
2023-10-31,18,171205.4
2023-10-31,19,0.0
2023-10-31,20,0.0
2023-10-31,21,0.0
2023-10-31,22,0.0
2023-10-31,23,0.0
2023-11-01,0,0.0
2023-11-01,1,0.0
2023-11-01,2,0.0
2023-11-01,3,0.0
2023-11-01,4,0.0
2023-11-01,5,0.0
2023-11-01,6,0.0
2023-11-01,7,162504.66
2023-11-01,8,354635.66
2023-11-01,9,433670.5
2023-11-01,10,424976.5
2023-11-01,11,495301.88
2023-11-01,12,478302.25
2023-11-01,13,446584.0
2023-11-01,14,411441.12
2023-11-01,15,357169.84
2023-11-01,16,306014.06
2023-11-01,17,243757.39
2023-11-01,18,123165.836
2023-11-01,19,0.0
2023-11-01,20,0.0
2023-11-01,21,0.0
2023-11-01,22,0.0
2023-11-01,23,0.0
2023-11-02,0,0.0
2023-11-02,1,0.0
2023-11-02,2,0.0
2023-11-02,3,0.0
2023-11-02,4,0.0
2023-11-02,5,0.0
2023-11-02,6,0.0
2023-11-02,7,345084.66
2023-11-02,8,279953.38
2023-11-02,9,410001.78
2023-11-02,10,338454.22
2023-11-02,11,417180.3
2023-11-02,12,534950.56
2023-11-02,13,593741.8
2023-11-02,14,684099.06
2023-11-02,15,699164.2
2023-11-02,16,610591.4
2023-11-02,17,475366.16
2023-11-02,18,436175.0
2023-11-02,19,0.0
2023-11-02,20,0.0
2023-11-02,21,0.0
2023-11-02,22,0.0
2023-11-02,23,0.0
2023-11-03,0,0.0
2023-11-03,1,0.0
2023-11-03,2,0.0
2023-11-03,3,0.0
2023-11-03,4,0.0
2023-11-03,5,0.0
2023-11-03,6,0.0
2023-11-03,7,0.0
2023-11-03,8,0.0
2023-11-03,9,108554.055
2023-11-03,10,246501.3
2023-11-03,11,403022.22
2023-11-03,12,472564.47
2023-11-03,13,556125.4
2023-11-03,14,658100.0
2023-11-03,15,706974.75
2023-11-03,16,695518.94
2023-11-03,17,543816.9
2023-11-03,18,0.0
2023-11-03,19,0.0
2023-11-03,20,0.0
2023-11-03,21,0.0
2023-11-03,22,0.0
2023-11-03,23,0.0
2023-11-04,0,0.0
2023-11-04,1,0.0
2023-11-04,2,0.0
2023-11-04,3,0.0
2023-11-04,4,0.0
2023-11-04,5,0.0
2023-11-04,6,0.0
2023-11-04,7,0.0
2023-11-04,8,0.0
2023-11-04,9,0.0
2023-11-04,10,0.0
2023-11-04,11,0.0
2023-11-04,12,0.0
2023-11-04,13,0.0
2023-11-04,14,0.0
2023-11-04,15,0.0
2023-11-04,16,0.0
2023-11-04,17,0.0
2023-11-04,18,0.0
2023-11-04,19,0.0
2023-11-04,20,0.0
2023-11-04,21,0.0
2023-11-04,22,0.0
2023-11-04,23,0.0
2023-11-05,0,0.0
2023-11-05,1,0.0
2023-11-05,2,0.0
2023-11-05,3,0.0
2023-11-05,4,0.0
2023-11-05,5,0.0
2023-11-05,6,0.0
2023-11-05,7,0.0
2023-11-05,8,0.0
2023-11-05,9,0.0
2023-11-05,10,0.0
2023-11-05,11,0.0
2023-11-05,12,0.0
2023-11-05,13,0.0
2023-11-05,14,0.0
2023-11-05,15,0.0
2023-11-05,16,0.0
2023-11-05,17,0.0
2023-11-05,18,0.0
2023-11-05,19,0.0
2023-11-05,20,0.0
2023-11-05,21,0.0
2023-11-05,22,0.0
2023-11-05,23,0.0
2023-11-06,0,0.0
2023-11-06,1,0.0
2023-11-06,2,0.0
2023-11-06,3,0.0
2023-11-06,4,0.0
2023-11-06,5,0.0
2023-11-06,6,0.0
2023-11-06,7,0.0
2023-11-06,8,0.0
2023-11-06,9,0.0
2023-11-06,10,0.0
2023-11-06,11,0.0
2023-11-06,12,0.0
2023-11-06,13,0.0
2023-11-06,14,0.0
2023-11-06,15,0.0
2023-11-06,16,0.0
2023-11-06,17,0.0
2023-11-06,18,0.0
2023-11-06,19,0.0
2023-11-06,20,0.0
2023-11-06,21,0.0
2023-11-06,22,0.0
2023-11-06,23,0.0
2023-11-07,0,0.0
2023-11-07,1,0.0
2023-11-07,2,0.0
2023-11-07,3,0.0
2023-11-07,4,0.0
2023-11-07,5,0.0
2023-11-07,6,0.0
2023-11-07,7,0.0
2023-11-07,8,0.0
2023-11-07,9,0.0
2023-11-07,10,0.0
2023-11-07,11,0.0
2023-11-07,12,0.0
2023-11-07,13,0.0
2023-11-07,14,0.0
2023-11-07,15,0.0
2023-11-07,16,0.0
2023-11-07,17,0.0
2023-11-07,18,0.0
2023-11-07,19,0.0
2023-11-07,20,0.0
2023-11-07,21,0.0
2023-11-07,22,0.0
2023-11-07,23,0.0
2023-11-08,0,0.0
2023-11-08,1,0.0
2023-11-08,2,0.0
2023-11-08,3,0.0
2023-11-08,4,0.0
2023-11-08,5,0.0
2023-11-08,6,0.0
2023-11-08,7,0.0
2023-11-08,8,0.0
2023-11-08,9,0.0
2023-11-08,10,20795.822
2023-11-08,11,216015.22
2023-11-08,12,343643.22
2023-11-08,13,355398.88
2023-11-08,14,388500.28
2023-11-08,15,434072.25
2023-11-08,16,445024.88
2023-11-08,17,447854.72
2023-11-08,18,354289.72
2023-11-08,19,0.0
2023-11-08,20,0.0
2023-11-08,21,0.0
2023-11-08,22,0.0
2023-11-08,23,0.0
2023-11-09,0,0.0
2023-11-09,1,0.0
2023-11-09,2,0.0
2023-11-09,3,0.0
2023-11-09,4,0.0
2023-11-09,5,0.0
2023-11-09,6,0.0
2023-11-09,7,0.0
2023-11-09,8,466855.47
2023-11-09,9,545017.9
2023-11-09,10,508608.8
2023-11-09,11,304360.75
2023-11-09,12,109117.26
2023-11-09,13,54754.047
2023-11-09,14,137357.4
2023-11-09,15,157857.23
2023-11-09,16,18947.48
2023-11-09,17,0.0
2023-11-09,18,58562.39
2023-11-09,19,0.0
2023-11-09,20,0.0
2023-11-09,21,0.0
2023-11-09,22,0.0
2023-11-09,23,0.0
2023-11-10,0,0.0
2023-11-10,1,0.0
2023-11-10,2,0.0
2023-11-10,3,0.0
2023-11-10,4,0.0
2023-11-10,5,0.0
2023-11-10,6,0.0
2023-11-10,7,0.0
2023-11-10,8,207798.33
2023-11-10,9,352735.6
2023-11-10,10,375717.22
2023-11-10,11,251519.89
2023-11-10,12,0.0
2023-11-10,13,0.0
2023-11-10,14,0.0
2023-11-10,15,0.0
2023-11-10,16,0.0
2023-11-10,17,34888.984
2023-11-10,18,193391.14
2023-11-10,19,0.0
2023-11-10,20,0.0
2023-11-10,21,0.0
2023-11-10,22,0.0
2023-11-10,23,0.0
2023-11-11,0,0.0
2023-11-11,1,0.0
2023-11-11,2,0.0
2023-11-11,3,0.0
2023-11-11,4,0.0
2023-11-11,5,0.0
2023-11-11,6,0.0
2023-11-11,7,0.0
2023-11-11,8,216638.48
2023-11-11,9,23456.977
2023-11-11,10,43447.59
2023-11-11,11,46205.555
2023-11-11,12,16215.76
2023-11-11,13,44369.77
2023-11-11,14,53246.168
2023-11-11,15,102179.67
2023-11-11,16,0.0
2023-11-11,17,87957.805
2023-11-11,18,183043.3
2023-11-11,19,0.0
2023-11-11,20,0.0
2023-11-11,21,0.0
2023-11-11,22,0.0
2023-11-11,23,0.0
2023-11-12,0,0.0
2023-11-12,1,0.0
2023-11-12,2,0.0
2023-11-12,3,0.0
2023-11-12,4,0.0
2023-11-12,5,0.0
2023-11-12,6,0.0
2023-11-12,7,0.0
2023-11-12,8,154619.86
2023-11-12,9,99509.48
2023-11-12,10,97496.16
2023-11-12,11,108070.48
2023-11-12,12,83321.47
2023-11-12,13,142609.2
2023-11-12,14,197372.67
2023-11-12,15,265487.97
2023-11-12,16,397400.72
2023-11-12,17,419850.78
2023-11-12,18,353983.2
2023-11-12,19,0.0
2023-11-12,20,0.0
2023-11-12,21,0.0
2023-11-12,22,0.0
2023-11-12,23,0.0
2023-11-13,0,0.0
2023-11-13,1,0.0
2023-11-13,2,0.0
2023-11-13,3,0.0
2023-11-13,4,0.0
2023-11-13,5,0.0
2023-11-13,6,0.0
2023-11-13,7,0.0
2023-11-13,8,378589.38
2023-11-13,9,305346.03
2023-11-13,10,258048.47
2023-11-13,11,198750.27
2023-11-13,12,236949.66
2023-11-13,13,204219.73
2023-11-13,14,160248.84
2023-11-13,15,135973.86
2023-11-13,16,111431.695
2023-11-13,17,65344.027
2023-11-13,18,106311.836
2023-11-13,19,0.0
2023-11-13,20,0.0
2023-11-13,21,0.0
2023-11-13,22,0.0
2023-11-13,23,0.0
2023-11-14,0,0.0
2023-11-14,1,0.0
2023-11-14,2,0.0
2023-11-14,3,0.0
2023-11-14,4,0.0
2023-11-14,5,0.0
2023-11-14,6,0.0
2023-11-14,7,0.0
2023-11-14,8,121061.22
2023-11-14,9,118912.34
2023-11-14,10,137076.78
2023-11-14,11,222638.58
2023-11-14,12,305034.0
2023-11-14,13,379587.88
2023-11-14,14,352859.88
2023-11-14,15,298468.5
2023-11-14,16,265730.5
2023-11-14,17,478520.28
2023-11-14,18,534509.1
2023-11-14,19,0.0
2023-11-14,20,0.0
2023-11-14,21,0.0
2023-11-14,22,0.0
2023-11-14,23,0.0
2023-11-15,0,0.0
2023-11-15,1,0.0
2023-11-15,2,0.0
2023-11-15,3,0.0
2023-11-15,4,0.0
2023-11-15,5,0.0
2023-11-15,6,0.0
2023-11-15,7,0.0
2023-11-15,8,0.0
2023-11-15,9,504267.47
2023-11-15,10,592314.9
2023-11-15,11,546472.2
2023-11-15,12,0.0
2023-11-15,13,0.0
2023-11-15,14,0.0
2023-11-15,15,510233.7
2023-11-15,16,366049.88
2023-11-15,17,118508.29
2023-11-15,18,25368.625
2023-11-15,19,0.0
2023-11-15,20,0.0
2023-11-15,21,0.0
2023-11-15,22,0.0
2023-11-15,23,0.0
2023-11-16,0,0.0
2023-11-16,1,0.0
2023-11-16,2,0.0
2023-11-16,3,0.0
2023-11-16,4,0.0
2023-11-16,5,0.0
2023-11-16,6,0.0
2023-11-16,7,0.0
2023-11-16,8,0.0
2023-11-16,9,121418.25
2023-11-16,10,147695.55
2023-11-16,11,231545.19
2023-11-16,12,280172.34
2023-11-16,13,301615.12
2023-11-16,14,300180.53
2023-11-16,15,309744.6
2023-11-16,16,240724.62
2023-11-16,17,72746.86
2023-11-16,18,0.0
2023-11-16,19,0.0
2023-11-16,20,0.0
2023-11-16,21,0.0
2023-11-16,22,0.0
2023-11-16,23,0.0
2023-11-17,0,0.0
2023-11-17,1,0.0
2023-11-17,2,0.0
2023-11-17,3,0.0
2023-11-17,4,0.0
2023-11-17,5,0.0
2023-11-17,6,0.0
2023-11-17,7,0.0
2023-11-17,8,30153.871
2023-11-17,9,152426.61
2023-11-17,10,205940.14
2023-11-17,11,280250.44
2023-11-17,12,285590.38
2023-11-17,13,233240.28
2023-11-17,14,129123.28
2023-11-17,15,292569.47
2023-11-17,16,365132.5
2023-11-17,17,385421.34
2023-11-17,18,360294.16
2023-11-17,19,0.0
2023-11-17,20,0.0
2023-11-17,21,0.0
2023-11-17,22,0.0
2023-11-17,23,0.0
2023-11-18,0,0.0
2023-11-18,1,0.0
2023-11-18,2,0.0
2023-11-18,3,0.0
2023-11-18,4,0.0
2023-11-18,5,0.0
2023-11-18,6,0.0
2023-11-18,7,0.0
2023-11-18,8,395733.06
2023-11-18,9,194156.61
2023-11-18,10,151709.27
2023-11-18,11,276369.38
2023-11-18,12,279530.06
2023-11-18,13,200747.56
2023-11-18,14,72245.805
2023-11-18,15,0.0
2023-11-18,16,0.0
2023-11-18,17,0.0
2023-11-18,18,21545.057
2023-11-18,19,0.0
2023-11-18,20,0.0
2023-11-18,21,0.0
2023-11-18,22,0.0
2023-11-18,23,0.0
2023-11-19,0,0.0
2023-11-19,1,0.0
2023-11-19,2,0.0
2023-11-19,3,0.0
2023-11-19,4,0.0
2023-11-19,5,0.0
2023-11-19,6,0.0
2023-11-19,7,0.0
2023-11-19,8,80666.734
2023-11-19,9,156499.89
2023-11-19,10,304141.56
2023-11-19,11,554892.9
2023-11-19,12,559432.94
2023-11-19,13,369490.12
2023-11-19,14,263763.28
2023-11-19,15,165153.23
2023-11-19,16,48666.766
2023-11-19,17,0.0
2023-11-19,18,0.0
2023-11-19,19,0.0
2023-11-19,20,0.0
2023-11-19,21,0.0
2023-11-19,22,0.0
2023-11-19,23,0.0
2023-11-20,0,0.0
2023-11-20,1,0.0
2023-11-20,2,0.0
2023-11-20,3,0.0
2023-11-20,4,0.0
2023-11-20,5,0.0
2023-11-20,6,0.0
2023-11-20,7,0.0
2023-11-20,8,0.0
2023-11-20,9,0.0
2023-11-20,10,0.0
2023-11-20,11,0.0
2023-11-20,12,0.0
2023-11-20,13,0.0
2023-11-20,14,0.0
2023-11-20,15,0.0
2023-11-20,16,0.0
2023-11-20,17,0.0
2023-11-20,18,0.0
2023-11-20,19,0.0
2023-11-20,20,0.0
2023-11-20,21,0.0
2023-11-20,22,0.0
2023-11-20,23,0.0
2023-11-21,0,0.0
2023-11-21,1,0.0
2023-11-21,2,0.0
2023-11-21,3,0.0
2023-11-21,4,0.0
2023-11-21,5,0.0
2023-11-21,6,0.0
2023-11-21,7,0.0
2023-11-21,8,553914.3
2023-11-21,9,742167.1
2023-11-21,10,542162.9
2023-11-21,11,526413.4
2023-11-21,12,455960.75
2023-11-21,13,210572.7
2023-11-21,14,63002.562
2023-11-21,15,75829.82
2023-11-21,16,190205.92
2023-11-21,17,307928.0
2023-11-21,18,341050.44
2023-11-21,19,0.0
2023-11-21,20,0.0
2023-11-21,21,0.0
2023-11-21,22,0.0
2023-11-21,23,0.0
2023-11-22,0,0.0
2023-11-22,1,0.0
2023-11-22,2,0.0
2023-11-22,3,0.0
2023-11-22,4,0.0
2023-11-22,5,0.0
2023-11-22,6,0.0
2023-11-22,7,0.0
2023-11-22,8,336351.84
2023-11-22,9,489026.66
2023-11-22,10,458929.1
2023-11-22,11,231751.75
2023-11-22,12,62153.4
2023-11-22,13,178361.7
2023-11-22,14,121584.01
2023-11-22,15,78206.85
2023-11-22,16,103060.695
2023-11-22,17,244627.83
2023-11-22,18,0.0
2023-11-22,19,0.0
2023-11-22,20,0.0
2023-11-22,21,0.0
2023-11-22,22,0.0
2023-11-22,23,0.0
2023-11-23,0,0.0
2023-11-23,1,0.0
2023-11-23,2,0.0
2023-11-23,3,0.0
2023-11-23,4,0.0
2023-11-23,5,0.0
2023-11-23,6,0.0
2023-11-23,7,0.0
2023-11-23,8,270209.7
2023-11-23,9,288665.5
2023-11-23,10,589397.44
2023-11-23,11,877881.1
2023-11-23,12,941063.06
2023-11-23,13,684776.06
2023-11-23,14,433344.9
2023-11-23,15,224946.67
2023-11-23,16,12230.068
2023-11-23,17,0.0
2023-11-23,18,0.0
2023-11-23,19,0.0
2023-11-23,20,0.0
2023-11-23,21,0.0
2023-11-23,22,0.0
2023-11-23,23,0.0
2023-11-24,0,0.0
2023-11-24,1,0.0
2023-11-24,2,0.0
2023-11-24,3,0.0
2023-11-24,4,0.0
2023-11-24,5,0.0
2023-11-24,6,0.0
2023-11-24,7,0.0
2023-11-24,8,0.0
2023-11-24,9,211548.25
2023-11-24,10,827839.44
2023-11-24,11,664260.6
2023-11-24,12,668664.9
2023-11-24,13,513988.9
2023-11-24,14,519277.66
2023-11-24,15,309055.78
2023-11-24,16,0.0
2023-11-24,17,0.0
2023-11-24,18,0.0
2023-11-24,19,0.0
2023-11-24,20,0.0
2023-11-24,21,0.0
2023-11-24,22,0.0
2023-11-24,23,0.0
2023-11-25,0,0.0
2023-11-25,1,0.0
2023-11-25,2,0.0
2023-11-25,3,0.0
2023-11-25,4,0.0
2023-11-25,5,0.0
2023-11-25,6,0.0
2023-11-25,7,0.0
2023-11-25,8,0.0
2023-11-25,9,0.0
2023-11-25,10,126724.086
2023-11-25,11,127084.336
2023-11-25,12,62109.42
2023-11-25,13,124661.664
2023-11-25,14,158977.53
2023-11-25,15,171409.44
2023-11-25,16,178766.28
2023-11-25,17,171131.22
2023-11-25,18,49616.965
2023-11-25,19,0.0
2023-11-25,20,0.0
2023-11-25,21,0.0
2023-11-25,22,0.0
2023-11-25,23,0.0
2023-11-26,0,0.0
2023-11-26,1,0.0
2023-11-26,2,0.0
2023-11-26,3,0.0
2023-11-26,4,0.0
2023-11-26,5,0.0
2023-11-26,6,0.0
2023-11-26,7,0.0
2023-11-26,8,696592.3
2023-11-26,9,0.0
2023-11-26,10,164160.39
2023-11-26,11,0.0
2023-11-26,12,176979.52
2023-11-26,13,280173.1
2023-11-26,14,300819.5
2023-11-26,15,225247.22
2023-11-26,16,94528.0
2023-11-26,17,0.0
2023-11-26,18,0.0
2023-11-26,19,0.0
2023-11-26,20,0.0
2023-11-26,21,0.0
2023-11-26,22,0.0
2023-11-26,23,0.0
2023-11-27,0,0.0
2023-11-27,1,0.0
2023-11-27,2,0.0
2023-11-27,3,0.0
2023-11-27,4,0.0
2023-11-27,5,0.0
2023-11-27,6,0.0
2023-11-27,7,0.0
2023-11-27,8,476401.06
2023-11-27,9,540189.1
2023-11-27,10,561294.5
2023-11-27,11,575622.06
2023-11-27,12,537560.75
2023-11-27,13,442602.47
2023-11-27,14,191423.52
2023-11-27,15,0.0
2023-11-27,16,0.0
2023-11-27,17,83733.21
2023-11-27,18,172779.77
2023-11-27,19,0.0
2023-11-27,20,0.0
2023-11-27,21,0.0
2023-11-27,22,0.0
2023-11-27,23,0.0
2023-11-28,0,0.0
2023-11-28,1,0.0
2023-11-28,2,0.0
2023-11-28,3,0.0
2023-11-28,4,0.0
2023-11-28,5,0.0
2023-11-28,6,0.0
2023-11-28,7,0.0
2023-11-28,8,273692.38
2023-11-28,9,373650.44
2023-11-28,10,420930.53
2023-11-28,11,493629.88
2023-11-28,12,499400.03
2023-11-28,13,463250.78
2023-11-28,14,324368.2
2023-11-28,15,128243.05
2023-11-28,16,0.0
2023-11-28,17,0.0
2023-11-28,18,0.0
2023-11-28,19,0.0
2023-11-28,20,0.0
2023-11-28,21,0.0
2023-11-28,22,0.0
2023-11-28,23,0.0
2023-11-29,0,0.0
2023-11-29,1,0.0
2023-11-29,2,0.0
2023-11-29,3,0.0
2023-11-29,4,0.0
2023-11-29,5,0.0
2023-11-29,6,0.0
2023-11-29,7,0.0
2023-11-29,8,0.0
2023-11-29,9,486103.0
2023-11-29,10,473703.34
2023-11-29,11,465296.3
2023-11-29,12,368902.5
2023-11-29,13,169704.34
2023-11-29,14,1779.9286
2023-11-29,15,0.0
2023-11-29,16,0.0
2023-11-29,17,0.0
2023-11-29,18,431813.6
2023-11-29,19,0.0
2023-11-29,20,0.0
2023-11-29,21,0.0
2023-11-29,22,0.0
2023-11-29,23,0.0
2023-11-30,0,0.0
2023-11-30,1,0.0
2023-11-30,2,0.0
2023-11-30,3,0.0
2023-11-30,4,0.0
2023-11-30,5,0.0
2023-11-30,6,0.0
2023-11-30,7,0.0
2023-11-30,8,313100.6
2023-11-30,9,227010.16
2023-11-30,10,188077.1
2023-11-30,11,221920.58
2023-11-30,12,404552.0
2023-11-30,13,442961.78
2023-11-30,14,244509.9
2023-11-30,15,0.0
2023-11-30,16,0.0
2023-11-30,17,139703.34
2023-11-30,18,35005.69
