날짜,시간,발전량(kW),예측된발전량(kW)
2023-11-27,5,1268794.101,279530.06
2023-11-27,6,1321034.329,200747.56
2023-11-27,7,1257347.999,72245.805
2023-11-27,8,939814.109,0
2023-11-27,9,737477.208,0
2023-11-27,10,506035.537,0
2023-11-27,11,511273.894,21545.057
2023-11-27,12,456279.505,0
2023-11-27,13,281712.635,0
2023-11-27,14,64554.972,0
2023-11-27,15,18009.005,0
2023-11-27,16,490.788,0
2023-11-27,17,102.272,0
2023-11-27,18,0.136,0
2023-11-27,19,0,0
2023-11-27,20,76.32,0
2023-11-27,21,349.07,0
2023-11-27,22,516.585,0
2023-11-27,23,77306.828,0
2023-11-28,1,398033.929,0
2023-11-28,2,788445.484,80666.734
2023-11-28,3,1043698.006,156499.89
2023-11-28,4,1256944.153,304141.56
2023-11-28,5,1398802.571,554892.9
2023-11-28,6,1457482.047,559432.94
2023-11-28,7,1435588.704,369490.12
2023-11-28,8,1063996.121,263763.28
2023-11-28,9,784073.532,165153.23
2023-11-28,10,513173.07,48666.766
2023-11-28,11,514017.902,0
2023-11-28,12,459407.718,0
2023-11-28,13,297091.671,0
2023-11-28,14,66159.793,0
2023-11-28,15,22035.816,0
2023-11-28,16,523.892,0
2023-11-28,17,102.324,0
2023-11-28,18,0.096,0
2023-11-28,19,0,0
2023-11-28,20,0,0
2023-11-28,21,3.102,0
2023-11-28,22,163.969,0
2023-11-28,23,83150.354,0
2023-11-29,1,415894.587,0
2023-11-29,2,789962.737,0
2023-11-29,3,946592.237,0
2023-11-29,4,1049969.372,0
2023-11-29,5,1064835.419,0
2023-11-29,6,1129676.901,0
2023-11-29,7,1081792.841,0
2023-11-29,8,881218.208,0
2023-11-29,9,720873.47,0
2023-11-29,10,505467.06,0
2023-11-29,11,511171.406,0
2023-11-29,12,443452.314,0
2023-11-29,13,244490.596,0
2023-11-29,14,52099.375,0
2023-11-29,15,16900.437,0
2023-11-29,16,814.437,0
2023-11-29,17,514.664,0
2023-11-29,18,414.88,0
2023-11-29,19,402.48,0
2023-11-29,20,146.88,0
2023-11-29,21,2.77,0
2023-11-29,22,48.437,0
2023-11-29,23,40936.322,0
2023-11-30,1,201116.751,0
2023-11-30,2,437613.815,0
2023-11-30,3,658213.888,0
2023-11-30,4,863128.461,553914.3
2023-11-30,5,808105.035,742167.1
2023-11-30,6,648566.505,542162.9
2023-11-30,7,467388.901,526413.4
2023-11-30,8,280735.817,455960.75
2023-11-30,9,514447.694,210572.7
2023-11-30,10,485655.674,63002.562
2023-11-30,11,424694.046,75829.82
2023-11-30,12,155298.618,190205.92
2023-11-30,13,37443.873,307928
2023-11-30,14,10848.339,341050.44
2023-11-30,15,1992.049,0
2023-11-30,16,14.24,0
2023-11-30,17,0.192,0
2023-11-30,18,0,0
2023-11-30,19,0,0
2023-11-30,20,0,0
2023-11-30,21,2.6,0
2023-11-30,22,37.528,0
2023-11-30,23,35195.402,0
,,,0
,,,0
,,,0
,,,0
,,,336351.84
,,,489026.66
,,,458929.1
,,,231751.75
,,,62153.4
,,,178361.7
,,,121584.01
,,,78206.85
,,,103060.695
,,,244627.83
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,270209.7
,,,288665.5
,,,589397.44
,,,877881.1
,,,941063.06
,,,684776.06
,,,433344.9
,,,224946.67
,,,12230.068
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,211548.25
,,,827839.44
,,,664260.6
,,,668664.9
,,,513988.9
,,,519277.66
,,,309055.78
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,126724.086
,,,127084.336
,,,62109.42
,,,124661.664
,,,158977.53
,,,171409.44
,,,178766.28
,,,171131.22
,,,49616.965
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,696592.3
,,,0
,,,164160.39
,,,0
,,,176979.52
,,,280173.1
,,,300819.5
,,,225247.22
,,,94528
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,476401.06
,,,540189.1
,,,561294.5
,,,575622.06
,,,537560.75
,,,442602.47
,,,191423.52
,,,0
,,,0
,,,83733.21
,,,172779.77
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,273692.38
,,,373650.44
,,,420930.53
,,,493629.88
,,,499400.03
,,,463250.78
,,,324368.2
,,,128243.05
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,486103
,,,473703.34
,,,465296.3
,,,368902.5
,,,169704.34
,,,1779.929
,,,0
,,,0
,,,0
,,,431813.6
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,0
,,,313100.6
,,,227010.16
,,,188077.1
,,,221920.58
,,,404552
,,,442961.78
,,,244509.9
,,,0
,,,0
,,,139703.34
,,,35005.69
